Medium Election,5.2.16.1,,,,,,,,,,,
,,,,,,,,Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1),Lord of Coin (Vote For=1)
213,Tabulator A,Batch 1,214,Tabulator A-Batch 1-214,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
214,Tabulator A,Batch 1,215,Tabulator A-Batch 1-215,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
215,Tabulator A,Batch 1,216,Tabulator A-Batch 1-216,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
216,Tabulator A,Batch 1,217,Tabulator A-Batch 1-217,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
217,Tabulator A,Batch 1,218,Tabulator A-Batch 1-218,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
218,Tabulator A,Batch 1,219,Tabulator A-Batch 1-219,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
219,Tabulator A,Batch 1,220,Tabulator A-Batch 1-220,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
220,Tabulator A,Batch 1,221,Tabulator A-Batch 1-221,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
221,Tabulator A,Batch 1,222,Tabulator A-Batch 1-222,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
222,Tabulator A,Batch 1,223,Tabulator A-Batch 1-223,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
223,Tabulator A,Batch 1,224,Tabulator A-Batch 1-224,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
224,Tabulator A,Batch 1,225,Tabulator A-Batch 1-225,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
225,Tabulator A,Batch 1,226,Tabulator A-Batch 1-226,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
226,Tabulator A,Batch 1,227,Tabulator A-Batch 1-227,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
227,Tabulator A,Batch 1,228,Tabulator A-Batch 1-228,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
228,Tabulator A,Batch 1,229,Tabulator A-Batch 1-229,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
229,Tabulator A,Batch 1,230,Tabulator A-Batch 1-230,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
230,Tabulator A,Batch 1,231,Tabulator A-Batch 1-231,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
231,Tabulator A,Batch 1,232,Tabulator A-Batch 1-232,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
232,Tabulator A,Batch 1,233,Tabulator A-Batch 1-233,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
233,Tabulator A,Batch 1,234,Tabulator A-Batch 1-234,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
234,Tabulator A,Batch 1,235,Tabulator A-Batch 1-235,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
235,Tabulator A,Batch 1,236,Tabulator A-Batch 1-236,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
236,Tabulator A,Batch 1,237,Tabulator A-Batch 1-237,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
237,Tabulator A,Batch 1,238,Tabulator A-Batch 1-238,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
238,Tabulator A,Batch 1,239,Tabulator A-Batch 1-239,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
239,Tabulator A,Batch 1,240,Tabulator A-Batch 1-240,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
240,Tabulator A,Batch 1,241,Tabulator A-Batch 1-241,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
241,Tabulator A,Batch 1,242,Tabulator A-Batch 1-242,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
242,Tabulator A,Batch 1,243,Tabulator A-Batch 1-243,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
243,Tabulator A,Batch 1,244,Tabulator A-Batch 1-244,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
244,Tabulator A,Batch 1,245,Tabulator A-Batch 1-245,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
245,Tabulator A,Batch 1,246,Tabulator A-Batch 1-246,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
246,Tabulator A,Batch 1,247,Tabulator A-Batch 1-247,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
247,Tabulator A,Batch 1,248,Tabulator A-Batch 1-248,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
248,Tabulator A,Batch 1,249,Tabulator A-Batch 1-249,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
249,Tabulator A,Batch 1,250,Tabulator A-Batch 1-250,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
250,Tabulator A,Batch 1,251,Tabulator A-Batch 1-251,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
251,Tabulator A,Batch 1,252,Tabulator A-Batch 1-252,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
252,Tabulator A,Batch 1,253,Tabulator A-Batch 1-253,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
253,Tabulator A,Batch 1,254,Tabulator A-Batch 1-254,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
254,Tabulator A,Batch 1,255,Tabulator A-Batch 1-255,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
255,Tabulator A,Batch 1,256,Tabulator A-Batch 1-256,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
256,Tabulator A,Batch 1,257,Tabulator A-Batch 1-257,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
257,Tabulator A,Batch 1,258,Tabulator A-Batch 1-258,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
258,Tabulator A,Batch 1,259,Tabulator A-Batch 1-259,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
259,Tabulator A,Batch 1,260,Tabulator A-Batch 1-260,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
260,Tabulator A,Batch 1,261,Tabulator A-Batch 1-261,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
261,Tabulator A,Batch 1,262,Tabulator A-Batch 1-262,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
262,Tabulator A,Batch 1,263,Tabulator A-Batch 1-263,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
263,Tabulator A,Batch 1,264,Tabulator A-Batch 1-264,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
264,Tabulator A,Batch 1,265,Tabulator A-Batch 1-265,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
265,Tabulator A,Batch 1,266,Tabulator A-Batch 1-266,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
266,Tabulator A,Batch 1,267,Tabulator A-Batch 1-267,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
267,Tabulator A,Batch 1,268,Tabulator A-Batch 1-268,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
268,Tabulator A,Batch 1,269,Tabulator A-Batch 1-269,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
269,Tabulator A,Batch 1,270,Tabulator A-Batch 1-270,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
270,Tabulator A,Batch 1,271,Tabulator A-Batch 1-271,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
271,Tabulator A,Batch 1,272,Tabulator A-Batch 1-272,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
272,Tabulator A,Batch 1,273,Tabulator A-Batch 1-273,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
273,Tabulator A,Batch 1,274,Tabulator A-Batch 1-274,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
274,Tabulator A,Batch 1,275,Tabulator A-Batch 1-275,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
275,Tabulator A,Batch 1,276,Tabulator A-Batch 1-276,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
276,Tabulator A,Batch 1,277,Tabulator A-Batch 1-277,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
277,Tabulator A,Batch 1,278,Tabulator A-Batch 1-278,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
278,Tabulator A,Batch 1,279,Tabulator A-Batch 1-279,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
279,Tabulator A,Batch 1,280,Tabulator A-Batch 1-280,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
280,Tabulator A,Batch 1,281,Tabulator A-Batch 1-281,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
281,Tabulator A,Batch 1,282,Tabulator A-Batch 1-282,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
282,Tabulator A,Batch 1,283,Tabulator A-Batch 1-283,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
283,Tabulator A,Batch 1,284,Tabulator A-Batch 1-284,Election Day,precinct-portion-1,ballot-type-1,0,0,0,1,0
284,Tabulator A,Batch 1,285,Tabulator A-Batch 1-285,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
285,Tabulator A,Batch 1,286,Tabulator A-Batch 1-286,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
286,Tabulator A,Batch 1,287,Tabulator A-Batch 1-287,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
287,Tabulator A,Batch 1,288,Tabulator A-Batch 1-288,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
288,Tabulator A,Batch 1,289,Tabulator A-Batch 1-289,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
289,Tabulator A,Batch 1,290,Tabulator A-Batch 1-290,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
290,Tabulator A,Batch 1,291,Tabulator A-Batch 1-291,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
291,Tabulator A,Batch 1,292,Tabulator A-Batch 1-292,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
292,Tabulator A,Batch 1,293,Tabulator A-Batch 1-293,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
293,Tabulator A,Batch 1,294,Tabulator A-Batch 1-294,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
294,Tabulator A,Batch 1,295,Tabulator A-Batch 1-295,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
295,Tabulator A,Batch 1,296,Tabulator A-Batch 1-296,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
296,Tabulator A,Batch 1,297,Tabulator A-Batch 1-297,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
297,Tabulator A,Batch 1,298,Tabulator A-Batch 1-298,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
298,Tabulator A,Batch 1,299,Tabulator A-Batch 1-299,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
299,Tabulator A,Batch 1,300,Tabulator A-Batch 1-300,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
300,Tabulator A,Batch 1,301,Tabulator A-Batch 1-301,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
301,Tabulator A,Batch 1,302,Tabulator A-Batch 1-302,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
302,Tabulator A,Batch 1,303,Tabulator A-Batch 1-303,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
303,Tabulator A,Batch 1,304,Tabulator A-Batch 1-304,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
304,Tabulator A,Batch 1,305,Tabulator A-Batch 1-305,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
305,Tabulator A,Batch 1,306,Tabulator A-Batch 1-306,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
306,Tabulator A,Batch 1,307,Tabulator A-Batch 1-307,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
307,Tabulator A,Batch 1,308,Tabulator A-Batch 1-308,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
308,Tabulator A,Batch 1,309,Tabulator A-Batch 1-309,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
309,Tabulator A,Batch 1,310,Tabulator A-Batch 1-310,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
310,Tabulator A,Batch 1,311,Tabulator A-Batch 1-311,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
311,Tabulator A,Batch 1,312,Tabulator A-Batch 1-312,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
312,Tabulator A,Batch 1,313,Tabulator A-Batch 1-313,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
313,Tabulator A,Batch 1,314,Tabulator A-Batch 1-314,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
314,Tabulator A,Batch 1,315,Tabulator A-Batch 1-315,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
315,Tabulator A,Batch 1,316,Tabulator A-Batch 1-316,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
316,Tabulator A,Batch 1,317,Tabulator A-Batch 1-317,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
317,Tabulator A,Batch 1,318,Tabulator A-Batch 1-318,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
318,Tabulator A,Batch 1,319,Tabulator A-Batch 1-319,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
319,Tabulator A,Batch 1,320,Tabulator A-Batch 1-320,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
320,Tabulator A,Batch 1,321,Tabulator A-Batch 1-321,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
321,Tabulator A,Batch 1,322,Tabulator A-Batch 1-322,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
322,Tabulator A,Batch 1,323,Tabulator A-Batch 1-323,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
323,Tabulator A,Batch 1,324,Tabulator A-Batch 1-324,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
324,Tabulator A,Batch 1,325,Tabulator A-Batch 1-325,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
325,Tabulator A,Batch 1,326,Tabulator A-Batch 1-326,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
326,Tabulator A,Batch 1,327,Tabulator A-Batch 1-327,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
327,Tabulator A,Batch 1,328,Tabulator A-Batch 1-328,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
328,Tabulator A,Batch 1,329,Tabulator A-Batch 1-329,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
329,Tabulator A,Batch 1,330,Tabulator A-Batch 1-330,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
330,Tabulator A,Batch 1,331,Tabulator A-Batch 1-331,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
331,Tabulator A,Batch 1,332,Tabulator A-Batch 1-332,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
332,Tabulator A,Batch 1,333,Tabulator A-Batch 1-333,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
333,Tabulator A,Batch 1,334,Tabulator A-Batch 1-334,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
334,Tabulator A,Batch 1,335,Tabulator A-Batch 1-335,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
335,Tabulator A,Batch 1,336,Tabulator A-Batch 1-336,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
336,Tabulator A,Batch 1,337,Tabulator A-Batch 1-337,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
337,Tabulator A,Batch 1,338,Tabulator A-Batch 1-338,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
338,Tabulator A,Batch 1,339,Tabulator A-Batch 1-339,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
339,Tabulator A,Batch 1,340,Tabulator A-Batch 1-340,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
340,Tabulator A,Batch 1,341,Tabulator A-Batch 1-341,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
341,Tabulator A,Batch 1,342,Tabulator A-Batch 1-342,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
342,Tabulator A,Batch 1,343,Tabulator A-Batch 1-343,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
343,Tabulator A,Batch 1,344,Tabulator A-Batch 1-344,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
344,Tabulator A,Batch 1,345,Tabulator A-Batch 1-345,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
345,Tabulator A,Batch 1,346,Tabulator A-Batch 1-346,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
346,Tabulator A,Batch 1,347,Tabulator A-Batch 1-347,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
347,Tabulator A,Batch 1,348,Tabulator A-Batch 1-348,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
348,Tabulator A,Batch 1,349,Tabulator A-Batch 1-349,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
349,Tabulator A,Batch 1,350,Tabulator A-Batch 1-350,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
350,Tabulator A,Batch 1,351,Tabulator A-Batch 1-351,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
351,Tabulator A,Batch 1,352,Tabulator A-Batch 1-352,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
352,Tabulator A,Batch 1,353,Tabulator A-Batch 1-353,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
353,Tabulator A,Batch 1,354,Tabulator A-Batch 1-354,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
354,Tabulator A,Batch 1,355,Tabulator A-Batch 1-355,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
355,Tabulator A,Batch 1,356,Tabulator A-Batch 1-356,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
356,Tabulator A,Batch 1,357,Tabulator A-Batch 1-357,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
357,Tabulator A,Batch 1,358,Tabulator A-Batch 1-358,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
358,Tabulator A,Batch 1,359,Tabulator A-Batch 1-359,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
359,Tabulator A,Batch 1,360,Tabulator A-Batch 1-360,Election Day,precinct-portion-1,ballot-type-1,0,0,0,0,1
360,Tabulator A,Batch 1,361,Tabulator A-Batch 1-361,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
361,Tabulator A,Batch 1,362,Tabulator A-Batch 1-362,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
362,Tabulator A,Batch 1,363,Tabulator A-Batch 1-363,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
363,Tabulator A,Batch 1,364,Tabulator A-Batch 1-364,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
364,Tabulator A,Batch 1,365,Tabulator A-Batch 1-365,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
365,Tabulator A,Batch 1,366,Tabulator A-Batch 1-366,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
366,Tabulator A,Batch 1,367,Tabulator A-Batch 1-367,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
367,Tabulator A,Batch 1,368,Tabulator A-Batch 1-368,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
368,Tabulator A,Batch 1,369,Tabulator A-Batch 1-369,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
369,Tabulator A,Batch 1,370,Tabulator A-Batch 1-370,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
370,Tabulator A,Batch 1,371,Tabulator A-Batch 1-371,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
371,Tabulator A,Batch 1,372,Tabulator A-Batch 1-372,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
372,Tabulator A,Batch 1,373,Tabulator A-Batch 1-373,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
373,Tabulator A,Batch 1,374,Tabulator A-Batch 1-374,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
374,Tabulator A,Batch 1,375,Tabulator A-Batch 1-375,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
375,Tabulator A,Batch 1,376,Tabulator A-Batch 1-376,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
376,Tabulator A,Batch 1,377,Tabulator A-Batch 1-377,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
377,Tabulator A,Batch 1,378,Tabulator A-Batch 1-378,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
378,Tabulator A,Batch 1,379,Tabulator A-Batch 1-379,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
379,Tabulator A,Batch 1,380,Tabulator A-Batch 1-380,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
380,Tabulator A,Batch 1,381,Tabulator A-Batch 1-381,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
381,Tabulator A,Batch 1,382,Tabulator A-Batch 1-382,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
382,Tabulator A,Batch 1,383,Tabulator A-Batch 1-383,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
383,Tabulator A,Batch 1,384,Tabulator A-Batch 1-384,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
384,Tabulator A,Batch 1,385,Tabulator A-Batch 1-385,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
385,Tabulator A,Batch 1,386,Tabulator A-Batch 1-386,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
386,Tabulator A,Batch 1,387,Tabulator A-Batch 1-387,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
387,Tabulator A,Batch 1,388,Tabulator A-Batch 1-388,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
388,Tabulator A,Batch 1,389,Tabulator A-Batch 1-389,Election Day,precinct-portion-1,ballot-type-1,1,1,1,1,1
389,Tabulator A,Batch 1,390,Tabulator A-Batch 1-390,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
390,Tabulator A,Batch 1,391,Tabulator A-Batch 1-391,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
391,Tabulator A,Batch 1,392,Tabulator A-Batch 1-392,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
392,Tabulator A,Batch 1,393,Tabulator A-Batch 1-393,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
393,Tabulator A,Batch 1,394,Tabulator A-Batch 1-394,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
394,Tabulator A,Batch 1,395,Tabulator A-Batch 1-395,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
395,Tabulator A,Batch 1,396,Tabulator A-Batch 1-396,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
396,Tabulator A,Batch 1,397,Tabulator A-Batch 1-397,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
397,Tabulator A,Batch 1,398,Tabulator A-Batch 1-398,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
398,Tabulator A,Batch 1,399,Tabulator A-Batch 1-399,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
399,Tabulator A,Batch 1,400,Tabulator A-Batch 1-400,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
400,Tabulator A,Batch 1,401,Tabulator A-Batch 1-401,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
401,Tabulator A,Batch 1,402,Tabulator A-Batch 1-402,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
402,Tabulator A,Batch 1,403,Tabulator A-Batch 1-403,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
403,Tabulator A,Batch 1,404,Tabulator A-Batch 1-404,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
404,Tabulator A,Batch 1,405,Tabulator A-Batch 1-405,Election Day,precinct-portion-1,ballot-type-1,0,0,1,0,0
405,Tabulator A,Batch 1,406,Tabulator A-Batch 1-406,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
406,Tabulator A,Batch 1,407,Tabulator A-Batch 1-407,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
407,Tabulator A,Batch 1,408,Tabulator A-Batch 1-408,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
408,Tabulator A,Batch 1,409,Tabulator A-Batch 1-409,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
409,Tabulator A,Batch 1,410,Tabulator A-Batch 1-410,Election Day,precinct-portion-1,ballot-type-1,1,0,0,0,0
410,Tabulator A,Batch 1,411,Tabulator A-Batch 1-411,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
411,Tabulator A,Batch 1,412,Tabulator A-Batch 1-412,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
412,Tabulator A,Batch 1,413,Tabulator A-Batch 1-413,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
413,Tabulator A,Batch 1,414,Tabulator A-Batch 1-414,Election Day,precinct-portion-1,ballot-type-1,0,1,0,0,0
